PostTest_1	1	1001, 1002, 1003, 1004, 1005, 1006, 1007, 1008, 1009, 1010									
			6003	image_sentence		dua_lemon_satu_tomato.png			duabijilemondansebijitomato.m4a	Dua biji lemon dan sebiji tomato.	Dua biji lemon dan sebiji tomato.^Tiga bulatan dan satu segi empat.^Sebatang sudu dan dua batang garpu.
			6004	image_sentence		lima_semut.png			limaekorsemut.m4a	Lima ekor semut.	Lima ekor semut.^Empat biji bola.^Dua buah baldi.
			6005	soundonly_sentence					cicakadaempatkaki.m4a	Cicak ada empat kaki.	Cicak ada empat kaki.^Lembu makan rumput.^Ravi kuat.
			6006	soundonly_sentence					lembumakanrumput.m4a	Lembu makan rumput.	Lembu makan rumput.^Hao main dengan adik.^Kami masak di rumah.
			6007	soundonly_sentence					haomaindenganadik.m4a	Hao main dengan adik.	Hao main dengan adik.^Siti suka kucing.^Amir memancing ikan.
			6008	paragraph_sentence	Bentuk apa tiada sudut?	Mari belajar tentang bentuk. Segi tiga ada tiga sisi dan tiga sudut. Segi empat sama ada empat sisi yang sama panjang dan empat sudut yang sama. Bulatan tidak ada sudut.				Bulatan.	Segi tiga.^Segi empat sama.^Bulatan.
			6009	paragraph_sentence	Siapa memerah susu lembu?	Ini lembu kami. Saya beri lembu kami air. Saya beri lembu kami makanan. Lembu kami suka lobak merah. Ayah memerah susu lembu kami setiap hari.				Father.	Ayah.^Saya.^Kakak.
			6010	imageseq_sentence		Tiada hujan, tiada baju hujan.		Jangan lupa pakai baju hujan!	book_en_217_page_5_1.m4a	Sekarang hujan akan turun!	Bila hujan akan turun?^Sekarang hujan akan turun!^Saya suka hujan!
											
PostTest_6	2	6011, 6012, 6013, 6014, 6015, 6016, 6017, 6018, 6019, 6020									
			6011	soundonly_word					petani.m4a	petani	petani^lembu^baldi
			6012	image_sentence		beruang_perang.png			seekorberuangperang.m4a	Seekor beruang perang.	Seekor beruang perang.^Seekor kucing kecil.^Dua ekor singa.
			6013	image_sentence		sudu_garpu.png			sebatangsududanduabatanggarpu.m4a	Sebatang sudu dan dua batang garpu.	Sebatang sudu dan dua batang garpu.^Seorang budak lelaki dan dua buah kerusi.^Dua biji lemon dan sebiji tomato.
			6014	image_sentence		tiga_kereta.png			tigabuahkereta.m4a	Tiga buah kereta.	Tiga buah kereta.^Dua buah baldi.^Empat biji bola.
			6015	soundonly_sentence					cuacahariinicerah.m4a	Cuaca hari ini cerah.	Cuaca hari ini cerah.^Cuaca hari ini hujan.^Saya berlari pantas.
			6016	soundonly_sentence					inihidung_saya.m4a	Ini hidung saya.	Ini hidung saya.^Ini pipi saya.^Ini mata saya.
			6017	soundonly_sentence					inimulut_saya.m4a	Ini mulut saya.	Ini mulut saya.^Ini telinga saya.^Ini dahi saya.
			6018	paragraph_sentence	Bentuk apa ada empat sisi dan empat sudut yang sama?	Mari belajar tentang bentuk. Segi tiga ada tiga sisi dan tiga sudut. Segi empat sama ada empat sisi yang sama panjang dan empat sudut yang sama. Bulatan tidak ada sudut.				Segi empat sama.	Segi tiga.^Segi empat sama.^Bulatan.
			6019	paragraph_sentence	Lembu suka makan apa?	Ini lembu kami. Saya beri lembu kami air. Saya beri lembu kami makanan. Lembu kami suka lobak merah. Ayah memerah susu lembu kami setiap hari.				Lobak merah.	Pokok.^Susu.^Lobak merah.
			6020	imageseq_sentence		Saya mengantuk.		Gagak suruh saya bangun.	book_en_220_page_2_1.m4a	Saya perlu bekerja.	Saya perlu bekerja.^Lembu tidak boleh bangunkan saya.^Ayam jantan tidak boleh bangunkan saya.
											
MiniTest_7_1	1	71001, 71002, 71003, 71004, 71005									
			71001	image_sentence		l7_diabolehmelompat.png			diabolehmelompat.m4a	Dia boleh melompat.	Dia boleh melompat.^Dia boleh melukis.^Dia boleh membina bot.
			71002	image_sentence		l5_butinikotor.png			butinikotor.m4a	But ini kotor.	But ini kotor.^Kasut ini kotor.^Cuaca cerah.
			71003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Rumah ini besar.	Rumah ini besar.^Rumah ini sangat besar ini.^Rumah besar ini adalah.
			71004	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Kucing ada empat kaki.	Kucing ada empat kaki.^Kucing ada kaki empat.^Kucing empat ada kaki.
			71005	soundonly_image					book_en_204_page_3_1.m4a	book_en_204_page_3.png	book_en_204_page_3.png^book_en_204_page_4.png^book_en_204_page_6.png
											
MiniTest_7_1	2	71006, 71007, 71008, 71009, 71010									
			71006	image_sentence		l6_itusebijikentang.png			itusebijikentang.m4a	Itu sebiji kentang.	Itu sebiji kentang.^Ini buah anggur.^Dua biji lemon dan sebiji tomato.
			71007	image_sentence		l5_diagembira.png			diagembira.m4a	Dia gembira.	Dia gembira.^Dia sedih.^Budak lelaki itu tinggi.
			71008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Ali berlari pantas.	Ali berlari pantas.^Ali pantas berlari dia.^Ali berlari adalah pantas.
			71009	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mei beli pisang.	Mei beli pisang.^Mei pisang beli.^Mei beli kepada pisang.
			71010	soundonly_image					book_en_204_page_4_1.m4a	book_en_204_page_4.png	book_en_204_page_3.png^book_en_204_page_4.png^book_en_204_page_6.png
											
MiniTest_7_1	3	71011, 71012, 71013, 71014, 71015									
			71011	image_sentence		l6_inibuahanggur.png			inibuahanggur.m4a	Ini buah anggur.	Ini buah anggur.^Itu sebiji kentang.^Sebiji mangga kuning.
			71012	image_sentence		l6_diaseorangguru.png			diaseorangguru.m4a	Dia seorang guru.	Dia seorang guru.^Dia seorang jururawat.^Dia seorang tukang masak.
			71013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Saya lapar.	Saya lapar.^Saya ialah lapar.^Saya lapar makan.
			71014	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Hao gosok gigi.	Hao gosok gigi.^Hao gigi gosok.^Hao gosok kepada gigi.
			71015	soundonly_image					book_en_204_page_6_1.m4a	book_en_204_page_6.png	book_en_204_page_3.png^book_en_204_page_4.png^book_en_204_page_6.png
											
MiniTest_7_2	1	72001, 72002, 72003, 72004, 72005									
			72001	image_sentence		l8_diamakansalad.png			diamakansalad.m4a	Dia makan salad.	Dia makan ikan.^Dia makan nasi.^Dia makan salad.
			72002	image_sentence		l8_diaberenang.png			diaberenang.m4a	Dia berenang.	Dia memasak.^Dia berlari.^Dia berenang.
			72003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Ini buku biru.	Ini buku biru.^Ini biru buku.^Ini buku adalah biru.
			72004	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Bas ini kuning.	Bas ini kuning.^Bas kuning ini adalah.^Bas ini warna kuning punya.
			72005	sentence_word		Rumah ini _____.			rumahinibesar.m4a	besar	besar^kecil^kotor
											
MiniTest_7_2	2	72006, 72007, 72008, 72009, 72010									
			72006	image_sentence		l9_anjingdibawahmeja.png			anjingdibawahmeja.m4a	Seekor anjing di bawah meja.	Seekor anjing di atas meja.^Seekor anjing di bawah meja.^Seekor kucing di bawah meja.
			72007	image_sentence		l7_diabolehmelompat.png			diabolehmelompat.m4a	Dia boleh melompat.	Dia boleh melompat.^Dia boleh melukis.^Dia boleh membina bot.
			72008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Rumah itu besar.	Rumah itu besar.^Rumah besar itu adalah.^Rumah itu sangat besar ini.
			72009	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Siti sangat lapar.	Siti sangat lapar.^Siti ialah sangat lapar.^Siti lapar sangat dia.
			72010	sentence_word		Ini _____ saya.			iniibusaya.m4a	ibu	ibu^abang^bapa
											
MiniTest_7_2	3	72011, 72012, 72013, 72014, 72015									
			72011	image_sentence		l9_budaklelakidudukdiataskerusi.png			budaklelakidudukdiataskerusi.m4a	Seorang budak lelaki duduk di atas kerusi.	Seorang budak lelaki duduk di atas kerusi.^Seorang budak lelaki di sebelah pokok.^Budak lelaki itu tinggi.
			72012	image_sentence		l8_diamemasak.png			diamemasak.m4a	Dia memasak.	Dia memasak.^Dia berlari.^Dia berenang.
			72013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Amir bermain bola.	Amir bermain bola.^Amir bola bermain.^Amir bermain kepada bola.
			72014	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Amir berjalan kaki.	Amir berjalan kaki.^Amir kaki berjalan.^Amir berjalan dengan kaki-kaki.
			72015	sentence_word		Di mana _____ kamu?			dimanapenselkamu.m4a	pensel	pensel^beg^pen
											
MiniTest_7_3	1	73001, 73002, 73003, 73004, 73005									
			73001	soundonly_image					diadidapur.m4a	l9_diadidapur.png	l9_diadidapur.png^l9_bolaitudibawahmeja.png^l9_burungdilangit.png
			73002	soundonly_image					anjingdibawahmeja.m4a	l9_anjingdibawahmeja.png	l9_anjingdibawahmeja.png^l9_kucingdiataskotak.png^l9_begitudibawahkatil.png
			73003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mary makan sebiji epal.	Mary makan sebiji epal.^Mary makan seekor epal.^Mary sebiji epal makan.
			73004	sentence_sentence		Ibu selalu buat ______________.			book_en_213_page_2_1.m4a	kerja rumah	kerja rumah^idea^Hari ini
			73005	sentence_sentence		Ini seorang _________. 			book_en_206_page_2_1.m4a	bayi	bayi^ibu^nenek
											
MiniTest_7_3	2	73006, 73007, 73008, 73009, 73010									
			73006	soundonly_image					kucingdiataskotak.m4a	l9_kucingdiataskotak.png	l9_kucingdiataskotak.png^l9_anjingdibawahmeja.png^l9_katakdiatasdaun.png
			73007	soundonly_image					budaklelakidudukdiataskerusi.m4a	l9_budaklelakidudukdiataskerusi.png	l9_budaklelakidudukdiataskerusi.png^l9_budaklelakidisebelahpokok.png^l9_diadidapur.png
			73008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Dia menyanyi lagu.	Dia menyanyi lagu.^Dia lagu menyanyi.^Dia menyanyi kepada lagu.
			73009	sentence_sentence		Hao ada ________ yang baik.			book_en_213_page_4_1.m4a	idea	kerja rumah^idea^Hari ini
			73010	sentence_sentence		Ini seorang _________. 			book_en_206_page_6_1.m4a	ibu	bayi^ibu^nenek
											
MiniTest_7_3	3	73011, 73012, 73013, 73014, 73015									
			73011	soundonly_image					bolaitudibawahmeja.m4a	l9_bolaitudibawahmeja.png	l9_bolaitudibawahmeja.png^l9_buahepaldi_dalambakul.png^l9_begitudibawahkatil.png
			73012	soundonly_image					burungdilangit.m4a	l9_burungdilangit.png	l9_burungdilangit.png^l9_katakdiatasdaun.png^l9_kucingdiataskotak.png
			73013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mereka minum susu.	Mereka minum susu.^Mereka susu minum.^Mereka minum kepada susu.
			73014	sentence_sentence		__________ dia akan buat kerja rumah!			book_en_213_page_5_1.m4a	Hari ini	kerja rumah^idea^Hari ini
			73015	sentence_sentence		Ini seorang _________. 			book_en_206_page_9_1.m4a	nenek	bayi^ibu^nenek
											
PostTest_7	1	7001, 7002, 7003, 7004, 7005, 7006, 7007, 7008, 7009, 7010									
			7001	sentence_sentence		Siapa dia?				Dia abang saya.	Itu kerusi.^Dia abang saya.^Saya seorang murid.
			7002	sentence_sentence		Adakah kamu gembira?				Ya, saya gembira.	Ya, saya gembira.^Ya, betul.^Ya, mereka gembira.
			7003	soundonly_image					sebijibolamerah.m4a	l_ball_red.png	l_ball_red.png^l_ball_blue.png^l_ball_green.png
			7004	soundonly_image					seekorkucingkecil.m4a	l_cat_small.png	l_cat_small.png^l_dog_small.png^l_cat_big.png
			7005	soundonly_sentence					badakitubesar.m4a	Badak itu besar.	Badak itu besar.^Tikus itu kecil.^Lori itu besar.
			7006	soundonly_sentence					iniseekorgajah.m4a	Ini seekor gajah.	Ini seekor gajah.^Ini seekor singa.^Ini seekor itik.
			7007	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Siti gembira.	Siti gembira.^Siti dalam gembira.^Siti dan gembira.
			7008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Ali tinggi.	Ali tinggi.^Ali adalah tinggi.^Ali ke tinggi.
			7009	imageseq_sentence		Saya boleh buat bentuk.		Saya boleh buat gula-gula.	book_en_218_page_2_1.m4a	Saya boleh buat bot!	Saya boleh buat bot!^Saya boleh buat kereta!^Saya boleh buat kapal terbang!
			7010	imageseq_image		book_en_221_page_1.png		book_en_221_page_3.png	book_en_221_page_2_1.m4a	book_en_221_page_2.png	book_en_221_page_2.png^book_en_221_page_4.png^book_en_221_page_5.png
											
PostTest_7	2	7011, 7012, 7013, 7014, 7015, 7016, 7017, 7018, 7019, 7020									
			7011	sentence_sentence		Apa ini?				Ini seekor katak.	Saya baik.^Dia sedih.^Ini seekor katak.
			7012	sentence_sentence		Adakah dia seorang doktor?				Tidak, dia bukan doktor.	Tidak, saya tidak.^Tidak, dia bukan doktor.^Tidak, bukan saya.
			7013	soundonly_image					diaberlari.m4a	l_boy_running.png	l_boy_running.png^l_boy_drawing.png^l_boy_swimming.png
			7014	soundonly_image					katakdiatasdaun.m4a	l_frogonleaf.png	l_frogonleaf.png^l_catonbox.png^l_dogundertable.png
			7015	soundonly_sentence					aliialahabangsaya.m4a	Ali ialah abang saya.	Ali ialah abang saya.^Ali ialah bapa saya.^Ali ialah datuk saya.
			7016	soundonly_sentence					inibungamatahari.m4a	Ini bunga matahari.	Ini bunga matahari.^Ini buku merah.^Ini beg saya.
			7017	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Amir membaca buku.	Amir membaca buku.^Amir membaca di buku.^Amir buku membaca.
			7018	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Burung terbang tinggi.	Burung terbang tinggi.^Burung tinggi terbang.^Burung terbang di tinggi.
			7019	imageseq_sentence		Kita boleh buat apa sahaja!		Kita boleh berkawan!	book_en_218_page_5_1.m4a	Saya boleh buat lubang.	Saya boleh buat lubang.^Saya boleh buat bintang.^Saya boleh buat bunga.
			7020	imageseq_image		book_en_221_page_3.png		book_en_221_page_5.png	book_en_221_page_4_1.m4a	book_en_221_page_4.png	book_en_221_page_2.png^book_en_221_page_4.png^book_en_221_page_6.png
											
MiniTest_8_1	1	81001, 81002, 81003, 81004, 81005									
			81001	image_sentence		l13_anjingdiantarahaiwan.png			anjingdiantarakambingdanbiribiri.m4a	Anjing itu di antara kambing dan biri-biri.	Anjing itu di antara kambing dan biri-biri.^Anjing itu di depan kambing dan biri-biri.^Anjing itu di belakang kambing dan biri-biri.
			81002	soundonly_image					diaseorangtukangmasak.m4a	l12_diaseorangtukangmasak.png	l12_diaseorangguru.png^l12_diaseorangjururawat.png^l12_diaseorangtukangmasak.png
			81003	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mimi tanam petola di kebun.	Mimi tanam petola di kebun.^Mimi tanam kebun di petola.^Mimi petola tanam di kebun.
			81004	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mereka berkelah di tepi pantai.	Mereka berkelah di tepi pantai.^Mereka pergi berkelah tepi pantai.^Mereka pantai berkelah di tepi.
			81005	soundonly_image					book_en_415_page_3_2.m4a	book_en_415_page_3.png	book_en_415_page_3.png^book_en_415_page_4.png^book_en_415_page_6.png
											
MiniTest_8_1	2	81006, 81007, 81008, 81009, 81010									
			81006	image_sentence		l13_datukdiantarabudaklelaki.png			datukdiantaraalidanamir.m4a	Datuk di antara Ali dan Amir.	Datuk di antara Ali dan Amir.^Datuk di depan Ali dan Amir.^Datuk di belakang Ali dan Amir.
			81007	soundonly_image					linasukamembacabuku.m4a	l12_linasukamembacabuku.png	l12_budaklelakimelukis.png^l12_linasukamembacabuku.png^l12_diamelukis.png
			81008	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Aini baring di bilik tidur.	Aini baring di bilik tidur.^Aini baring ke tidur bilik.^Aini bilik tidur di baring.
			81009	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Adik siram pokok bunga.	Adik siram pokok bunga.^Adik siram bunga pokok.^Adik pokok bunga siram.
			81010	soundonly_image					book_en_415_page_4_1.m4a	book_en_415_page_4.png	book_en_415_page_3.png^book_en_415_page_4.png^book_en_415_page_6.png
											
MiniTest_8_1	3	81011, 81012, 81013, 81014, 81015									
			81011	image_sentence		l12_budaklelakimelukis.png			budaklelakiitumelukis.m4a	Budak lelaki itu melukis.	Budak lelaki itu melukis.^Budak lelaki itu berlari.^Budak lelaki itu berenang.
			81012	soundonly_image					kucingdidepankotak.m4a	l13_kucingdidepankotak.png	l13_kucingdiataskotak.png^l13_kucingdidepankotak.png^l13_anjingdibawahmeja.png
			81013	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Kucing tidur di atas sofa.	Kucing tidur di atas sofa.^Kucing sofa di atas tidur.^Kucing sofa tidur di atas.
			81014	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Helang terbang di langit.	Helang terbang di langit.^Helang di terbang langit.^Helang langit terbang di.
			81015	soundonly_image					book_en_415_page_6_1.m4a	book_en_415_page_6.png	book_en_415_page_3.png^book_en_415_page_4.png^book_en_415_page_6.png
											
MiniTest_8_2	1	82001, 82002, 82003, 82004, 82005									
			82001	soundonly_sentence					datukdiantaraalidanamir.m4a	Datuk di antara Ali dan Amir.	Datuk di antara Ali dan Amir.^Datuk antara Ali dan Amir.^Datuk di antara Ali.
			82002	sentence_word		Kucing di __________ kotak.			kucingdidepankotak.m4a	depan	depan^bawah^atas
			82003	sentence_word		Datuk di antara __________.			datukdiantaraalidanamir.m4a	Ali dan Amir	Ali dan Amir^Ali dengan Amir^Ali
			82004	listeningcomp_sentence	en_uk_lc_3_3_story.m4a	Ali tinggal di mana?				Tepi laut	Tepi laut^Gunung^Jalan raya
			82005	paragraph_sentence	Lina memasak dengan siapa?	Lina suka masak. Lina masak dengan ibu. Mereka masak di dapur.				Ibu	Ibu^Bapa^Nenek
											
MiniTest_8_2	2	82006, 82007, 82008, 82009, 82010									
			82006	soundonly_sentence					kumarberdiriditepiperhentianbas.m4a	Kumar berdiri di tepi perhentian bas.	Kumar berdiri di tepi perhentian bas.^Kumar berdiri tepi perhentian bas.^Kumar di tepi perhentian bas.
			82007	sentence_word		Ming kayuh __________.			mingkayuhbasikal.m4a	basikal	basikal^kereta^kayuh basikal
			82008	sentence_word		Kumar berdiri di tepi __________.			kumarberdiriditepiperhentianbas.m4a	perhentian bas	perhentian bas^berhenti bas^bas
			82009	listeningcomp_sentence	en_uk_lc_3_3_story.m4a	Ali dan ayah buat apa setiap pagi?				Tangkap ikan	Tangkap ikan^Tanam sayur^Buka kedai
			82010	paragraph_sentence	Lina suka buat apa?	Lina suka masak. Lina masak dengan ibu. Mereka masak di dapur.				Memasak	Memasak^Membersih^Berjalan
											
MiniTest_8_2	3	82011, 82012, 82013, 82014, 82015									
			82011	soundonly_sentence					rumahdisebelahpokok.m4a	Rumah di sebelah pokok.	Rumah di sebelah pokok.^Rumah sebelah pokok.^Rumah di sebelah.
			82012	sentence_word		Rumah di sebelah __________.			rumahdisebelahpokok.m4a	pokok	pokok^sekolah^kotak
			82013	sentence_word		Aini mahu __________.			ainimahutidur.m4a	tidur	tidur^makan^minum
			82014	listeningcomp_sentence	en_uk_lc_3_3_story.m4a	Mereka jual ikan di mana?				Pasar	Pasar^Sekolah^Rumah
			82015	paragraph_sentence	Mereka masak di mana?	Lina suka masak. Lina masak dengan ibu. Mereka masak di dapur.				Dapur	Dapur^Bilik^Ruang tamu
											
MiniTest_8_3	1	83001, 83002, 83003, 83004, 83005									
			83001	soundonly_image					mingkayuhbasikal.m4a	l16_mingkayuhbasikal.png	l16_mingkayuhbasikal.png^l16_kumaradakambing.png^l16_ainimahutidur.png
			83002	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Ravi sangat gembira.	Ravi sangat gembira.^Ravi gembira sangat.^Sangat Ravi gembira.
			83003	paragraph_sentence		_____________. Ayah masak petai dengan sambal. Petai itu sangat sedap.			mt83_83003_answer.m4a	Kavita suka makan petai.	Kavita suka makan petai.^Ayah masak petai dengan sambal.^Petai itu sangat sedap.
			83004	sentence_sentence		_____________. Ravi tidak dapat apa-apa. Haiwan nampak Ravi lalu lari. 			book_en_405_page_1_1.m4a	Ravi pergi memburu.	Ravi pergi memburu.^Ravi tidak dapat apa-apa.^Haiwan nampak Ravi lalu lari.
			83005	sentence_sentence		Ibu kata, “Kamu sangat kotor! ___________”			book_en_404_page_4_3.m4a	Ambil sabun ini dan mandi.	Sekarang saya akan mandi.^Kamu sangat kotor!^Ambil sabun ini dan mandi.
											
MiniTest_8_3	2	83006, 83007, 83008, 83009, 83010									
			83006	soundonly_image					kumardankavitamahubelipisang.m4a	l16_kumardankavitamahubelipisang.png	l16_kumardankavitamahubelipisang.png^l16_ravimahujadidoktor.png^l16_aliandamirpergiberenang.png
			83007	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Tupai melompat tinggi.	Tupai melompat tinggi.^Tupai tinggi melompat.^Melompat tupai tinggi.
			83008	paragraph_sentence		Kavita suka makan petai. _____________. Petai itu sangat sedap.			mt83_83008_answer.m4a	Ayah masak petai dengan sambal.	Ayah masak petai dengan sambal.^Kavita suka makan petai.^Petai itu sangat sedap.
			83009	sentence_sentence		Ravi pergi memburu. _____________. Haiwan nampak Ravi lalu lari. 			book_en_405_page_1_2.m4a	Ravi tidak dapat apa-apa.	Ravi tidak dapat apa-apa.^Ravi pergi memburu.^Haiwan nampak Ravi lalu lari.
			83010	sentence_sentence		Aini kata, “___________” Aini menendang sabun itu.			book_en_404_page_5_2.m4a	Saya tidak mahu mandi.	Sekarang saya akan mandi.^Saya tidak mahu mandi.^Ambil sabun ini dan mandi.
											
MiniTest_8_3	3	83011, 83012, 83013, 83014, 83015									
			83011	soundonly_image					ainimahutidur.m4a	l16_ainimahutidur.png	l16_ainimahutidur.png^l16_mingkayuhbasikal.png^l16_kumaradakambing.png
			83012	sentence_sentence		Pilih yang betul.			choosetherightone.m4a	Mimi suka membaca buku.	Mimi suka membaca buku.^Mimi membaca suka buku.^Suka Mimi membaca buku.
			83013	paragraph_sentence		Kavita suka makan petai. Ayah masak petai dengan sambal. _____________.			mt83_83013_answer.m4a	Petai itu sangat sedap.	Petai itu sangat sedap.^Kavita suka makan petai.^Ayah masak petai dengan sambal.
			83014	sentence_sentence		Ravi pergi memburu. Ravi tidak dapat apa-apa. _____________.			book_en_405_page_1_3.m4a	Haiwan nampak Ravi lalu lari.	Haiwan nampak Ravi lalu lari.^Ravi tidak dapat apa-apa.^Ravi pergi memburu.
			83015	sentence_sentence		Aini kata, "___________"			book_en_404_page_10_3.m4a	Sekarang saya akan mandi.	Sekarang saya akan mandi.^Saya tidak mahu mandi.^Ambil sabun ini dan mandi.
											
PostTest_8	1	8001, 8002, 8003, 8004, 8005, 8006, 8007, 8008, 8009, 8010									
			8001	soundonly_sentence					cikgumimiberiroti.m4a	Cikgu Mimi beri roti.	Cikgu Mimi beri roti.^Siti bantu ibu jemur baju.^Pak Cik memandu bas.
			8002	sentence_word		Amir dan Ravi ______ tinggi.			amirdanravimelompattinggi.m4a	melompat	melompat^berjalan^berenang
			8003	sentence_word		Mei ______ lantai.			meisapulantai.m4a	sapu	sapu^buka^cuci
			8004	soundonly_image					meimembacabukudibawahpokok.m4a	meimembacabukudibawahpokok.png	meimembacabukudibawahpokok.png^meimembacabukudibawahmeja.png^meimembacabukudiatasmeja.png
			8005	listeningcom_image		Haiwan apa ada cankerang yang keras?			book_en_426_page_3_2.m4a	book_en_426_page_3.png	book_en_426_page_3.png^book_en_426_page_2.png^book_en_426_page_4.png
			8006	paragraph_sentence	Burung suka apa?	Ini cacing dan ini burung. Cacing tinggal di dalam tanah. Burung tinggal di atas pokok. Cacing suka hujan. Burung suka matahari. Cacing dan burung suka bermain bersama.				Matahari	Matahari^Hujan^Bulan
			8007	paragraph_sentence	Pilih yang betul.	Kavita ada keluarga besar. Kavita ada seorang abang dan seorang kakak. Dia ada dua orang adik. Seorang adik perempuan dan seorang adik lelaki. Kavita suka main dengan adik-beradik. Dia rasa seronok.				Kavita ada seorang kakak.	Kavita ada keluarga kecil.^Kavita ada dua orang abang.^Kavita ada seorang kakak.
			8008	paragraph_sentence	Ali berlari ke mana?	Ali suka berlari. Dia berlari ke pasar. Dia berlari pantas. Dia tersepak batu dan jatuh. Lutut Ali sakit. Selepas itu, Ali berjalan ke pasar. Dia lebih berhati-hati.				Pasar	Pasar^Sekolah^Hospital
			8009	imageseq_sentence	Apa yang berlaku dalam gambar-gambar ini?	book_en_407_page_1.png	book_en_407_page_6.png	book_en_407_page_7.png		Seekor anak rusa berlari di dalam hutan. Anak rusa itu jatuh. Dia menangis dengan kuat.	Seekor anak rusa berlari di dalam hutan. Anak rusa itu jatuh. Dia menangis dengan kuat.^Seekor anak rusa berlari di dalam hutan. Dia berlari lebih laju daripada arnab. Dia berlari lebih laju daripada gajah. ^Kaki anak rusa sakit. Dia menangis dengan kuat. Seekor monyet cuba tolongnya. Seekor beruang cuba mengangkatnya.
			8010	imageseq_image		book_en_404_page_5.png		book_en_404_page_7.png	book_en_404_page_567.m4a	book_en_404_page_6.png	book_en_404_page_6.png^book_en_404_page_2.png^book_en_404_page_9.png
											
PostTest_8	2	8011, 8012, 8013, 8014, 8015, 8016, 8017, 8018, 8019, 8011									
			8011	soundonly_sentence					burungkuningdidalamsarang.m4a	Burung kuning di dalam sarang.	Burung kuning di dalam sarang.^Kucing di depan kotak.^Buah oren di dalam kotak.
			8012	sentence_word		Bapa Ali seorang ______.			bapaaliseorangdoktor.m4a	doktor	doktor^guru^murid
			8013	sentence_word		Pisang itu warna ______.			pisangituwarnahijau.m4a	hijau	hijau^merah^putih
			8014	soundonly_image					buahorendidalamkotak.m4a	buahorendidalamkotak.png	buahorendidalamkotak.png^buahmanggadidalambakul.png^buahorendiataskotak.png
			8015	listeningcom_image		Haiwan apa ada sirip seperti burung?			book_en_426_page_4_2.m4a	book_en_426_page_4.png	book_en_426_page_3.png^book_en_426_page_2.png^book_en_426_page_4.png
			8016	paragraph_sentence	Cacing suka apa?	Ini cacing dan ini burung. Cacing tinggal di dalam tanah. Burung tinggal di atas pokok. Cacing suka hujan. Burung suka matahari. Cacing dan burung suka bermain bersama.				Hujan	Hujan^Matahari^Salji
			8017	paragraph_sentence	Pilih yang betul.	Kavita ada keluarga besar. Kavita ada seorang abang dan seorang kakak. Dia ada dua orang adik. Seorang adik perempuan dan seorang adik lelaki. Kavita suka main dengan adik-beradik. Dia rasa seronok.				Kavita ada keluarga besar.	Kavita ada keluarga besar.^Kavita ada dua orang abang.^Kavita ada seorang adik.
			8018	paragraph_sentence	Kenapa Ali jatuh?	Ali suka berlari. Dia berlari ke pasar. Dia berlari pantas. Dia tersepak batu dan jatuh. Lutut Ali sakit. Selepas itu, Ali berjalan ke pasar. Dia lebih berhati-hati.				Dia tersepak batu.	Cuaca panas.^Dia tersepak batu.^Dia letih.
			8019	imageseq_sentence	Apa yang berlaku dalam gambar-gambar ini?	book_en_407_page_7.png	book_en_407_page_8.png	book_en_407_page_10.png		Kaki anak rusa sakit. Seekor monyet cuba tolongnya. Ibunya datang dan memeluknya.	Kaki anak rusa sakit. Seekor monyet cuba tolongnya. Ibunya datang dan memeluknya.^Seekor anak rusa berlari di dalam hutan. Anak rusa itu jatuh. Seekor monyet cuba tolongnya.^Seekor monyet cuba tolong anak rusa. Ibunya datang dan memeluknya. Kakinya sakit. 
			8020	imageseq_image		book_en_404_page_1.png		book_en_404_page_3.png	book_en_404_page_123.m4a	book_en_404_page_2.png	book_en_404_page_6.png^book_en_404_page_5.png^book_en_404_page_2.png
											
MiniTest_9_1	1	91001, 91002, 91003, 91004, 91005									
